period,temp_max_mean,temp_max_std,temp_mean_mean,temp_mean_std,humidity_mean_mean,humidity_mean_std,humidity_min_mean,humidity_min_std,rain_mm_mean,rain_mm_std,light_mean_mean,light_mean_std
16,30.13225806451613,1.3066846334073097,21.74418682795699,0.8022713572694357,58.50031362007168,4.355745994324656,34.09489247311828,5.459820695324125,0.0,0.3441994805962788,455.8875448028674,16.842801230308357
17,30.21451612903226,1.2854761470876006,21.80193772401434,0.8005281779755843,58.08948252688172,4.046081264607358,33.7005376344086,5.268784707492498,0.0,0.3441994805962788,456.44746863799287,16.890832806039228
18,30.23306451612903,1.2767045321316874,21.825694444444448,0.7935093939225376,57.83655913978494,3.9371136021068334,33.56666666666666,5.229481066245696,0.0,0.3441994805962788,456.68705197132624,17.06093068551971
19,30.212096774193547,1.2539748629814107,21.85081765232975,0.8132715924576077,57.60239695340502,3.811733553080299,33.541666666666664,5.237091272834568,0.0,0.3441994805962788,456.7468637992832,17.106248002031716
20,30.257258064516126,1.2720913480758613,21.883176523297493,0.8379313391121466,57.30369623655914,3.4700658449289192,33.22392473118279,5.03298230101139,0.0,0.3441994805962788,456.10439068100357,16.988955912209033
21,30.293548387096767,1.2812586217910802,21.957795698924734,0.8737807718445672,57.21559139784946,3.4502846368085476,33.14569892473118,5.024500099958232,0.0,0.3441994805962788,455.9884632616487,16.95523045319211
22,30.331451612903223,1.2774317943621534,22.031350806451616,0.8639127865722805,57.17794578853046,3.4476693302886208,33.012634408602146,5.004391530227587,0.0,0.3441994805962788,455.7115815412186,16.842877494434784
23,30.41129032258064,1.3399135343632782,22.129469086021505,0.9437014146441715,57.086917562724004,3.500615142870908,32.7263440860215,5.144712809523298,0.0,0.3441994805962788,455.464605734767,16.783736036632206
24,30.427419354838708,1.3296828387299366,22.1926523297491,0.9425150503410495,57.34526209677419,3.6149426816300205,32.89247311827957,5.247642925390544,0.0,0.3441994805962788,453.9837589605735,18.759655315503565
25,30.466129032258063,1.2869788328208946,22.242002688172047,0.9279574898193188,57.29239471326166,3.6350480113439905,32.55860215053763,5.232865108154745,0.0,0.3441994805962788,453.6710349462366,18.847866610099597
26,30.524193548387096,1.256540950900655,22.26857078853047,0.9180612500828796,57.025145609319,3.8372680986633476,32.25403225806452,5.230487934433848,0.0,0.3441994805962788,454.18469982078847,19.159736095570963
27,30.544892473118278,1.2567331205155359,22.27965949820789,0.916011505551858,56.86587141577062,4.061859797602601,32.302150537634404,5.212802512645409,0.0,0.3441994805962788,454.78629032258067,19.7031141303966
28,30.706989247311828,1.0945320680677537,22.343156362007175,0.8763965018522991,56.35173611111112,4.329372354093416,31.577956989247312,4.938581831031264,0.0,0.3441994805962788,456.79827508960574,17.549535921555087
29,30.82956989247312,1.1125209917072343,22.40183691756273,0.8569057125976618,55.98719758064517,4.331850903413539,31.177150537634407,4.889280114274727,0.0,0.3441994805962788,457.7759856630824,17.19123343455859
30,30.839247311827958,1.1018233909961421,22.49037858422939,0.7737039432961506,56.026265681003586,4.336400190619401,31.424731182795696,5.0049408383815015,0.0,0.3441994805962788,456.8574148745519,17.270365196773774
31,30.874731182795696,1.1107064899468428,22.55864695340502,0.6969875676930694,56.160506272401435,4.40312448794028,31.53440860215054,4.973603350362628,0.0,0.3441994805962788,455.8821684587814,17.415432491960804
32,30.88198924731183,1.111443207538842,22.5978270609319,0.6926513654736962,56.392338709677425,4.384589091710484,31.80295698924731,4.71842652111119,0.0,0.3441994805962788,454.5716845878136,17.986113491803863
33,30.87795698924731,1.1164646342674238,22.583075716845876,0.7105750880513912,56.54520609318997,4.644083582032022,31.840860215053763,4.777331384914628,0.0,0.3441994805962788,453.0281137992832,20.306524333801125
34,30.88037634408602,1.1126701875383196,22.583658154121864,0.7104153482363259,56.545676523297494,4.644861119969734,31.803763440860212,4.706372176963947,0.0,0.3441994805962788,452.8090277777778,20.44277468633566
35,30.925537634408602,1.0977669579226776,22.64028897849462,0.717148155103645,56.24800627240143,4.409631396673045,31.612634408602148,4.585028914125752,0.0,0.3441994805962788,453.0087365591399,20.01590452907309
36,30.951344086021507,1.1107244398868727,22.69717741935484,0.7455197853640161,56.12206541218639,4.359968681309052,31.502956989247313,4.570367290323479,0.0,0.3441994805962788,451.4983198924732,20.184284442059283
37,30.819892473118284,1.2940849716994993,22.64380600358423,0.8220766834287982,56.73558467741936,5.686717615000695,32.12069892473118,5.4773463900599255,0.016129032258064516,0.08980265101338746,448.44590053763443,24.45788027042337
38,30.740053763440866,1.505793471394608,22.591521057347673,0.9866145354178737,57.458344534050184,7.511112827256249,32.70860215053763,6.86956771372673,0.025806451612903226,0.1031753909143192,445.7699372759856,30.849916411536924
39,30.600537634408607,1.7083359559381914,22.505365143369183,1.1889370157769021,58.34177867383513,8.649735894287174,33.22876344086021,7.259041883616622,0.03225806451612903,0.10766335425511489,443.0772849462366,33.224402559229645
40,30.533602150537636,1.7125645214541172,22.48433019713262,1.2019498621458893,58.94194668458782,8.885952181181457,33.37069892473119,7.206323698979964,0.06129032258064516,0.18916909429544548,441.96258960573476,33.167745547537734
