date,rain_7d,rain_30d,humidity_7d,humidity_min_7d,tempmax_7d,light_7d,humidity_trend,temp_trend,dry_spell,temp_mean_z,humidity_mean_z,rain_mm_z,rain_deficit_30d,y,stress_score
140,4.8,9.0,83.76309523809523,51.125,27.925,397.8025793650794,2.9711805555555486,-0.3999999999999986,0,1.2170149080868928,-0.5918860685622768,-0.45972866672862284,0.0,0,0.11017458445120104
141,2.0,9.0,82.85530753968253,51.125,27.925,401.7137896825397,1.734920634920627,-0.3999999999999986,0,0.9244526119200077,-0.6548665349588677,-0.4527420195246978,0.0,0,0.10079484184257269
142,1.3,9.0,81.55401785714285,51.125,27.925,401.66964285714283,0.1256448412698319,-0.3999999999999986,0,0.6092299517899122,-0.3530657582153782,-0.4281605164113705,0.0,0,0.05988364410744379
143,1.0,9.0,79.76691468253968,51.125,27.925,406.2435515873016,-2.8230654761904646,-0.3999999999999986,0,1.4920184588498553,-0.6587966154843414,-0.42135249467395686,0.0,0,0.1295006408995212
144,0.5,8.7,78.99320436507936,51.125,27.925,406.55456349206355,-4.088343253968247,-0.3999999999999986,0,0.7455849163462445,-0.021784047049398327,-0.3972097763956294,0.0,0,0.03909458307142875
145,0.2,8.899999999999999,78.91121031746032,51.125,27.925,411.3804563492063,-5.201934523809513,-0.3999999999999986,0,-0.729467689842954,1.1542928275508637,-0.02964252062653948,0.0,0,0.0
146,0.2,8.899999999999999,79.34434523809524,51.525,27.3,407.74652777777777,-4.844841269841268,-1.0249999999999986,0,0.3578572715988377,0.7839190652322248,-0.3905585268682902,0.0,0,0.01789286357994188
147,0.2,8.899999999999999,78.94632936507936,45.65,27.625,407.2356150793651,-4.816765873015868,-0.3000000000000007,0,0.4568665811512702,-0.8682321520440304,-0.3905585268682901,0.0,0,0.09519600839456605
148,0.2,8.899999999999999,79.21195436507936,45.65,27.625,406.5500992063492,-3.6433531746031633,-0.3000000000000007,0,-0.41986005242055463,0.11556317626965382,-0.3905585268682902,0.0,0,0.0
149,1.2,9.2,80.02589285714285,45.65,27.625,405.4280753968254,-1.5281250000000028,-0.3000000000000007,1,-0.8672798449703922,1.1897125142213838,1.4891191484845208,0.0,0,0.006666666666666667
150,1.2,8.7,80.09533730158729,45.65,27.625,403.72767857142856,0.3284226190476147,-0.3000000000000007,0,0.5226508051513532,-0.16919737360523004,-0.422631178241531,0.0,0,0.04023232139133683
151,1.2,7.9,78.88834325396826,45.65,28.675,409.03422619047615,-0.10486111111110574,0.75,0,1.1078920585001917,-1.6238791624713234,-0.36958640109798774,0.0,0,0.19071786646428654
152,1.0,7.9,77.446875,45.65,28.675,408.7554563492063,-1.4643353174603106,0.75,0,0.5434455465465348,-0.9151353149835024,-0.3304256973045619,0.0,0,0.10343355357595194
153,1.0,7.9,76.64647817460319,45.65,28.675,407.27281746031747,-2.6978670634920547,1.375,0,0.3240940173224379,-0.12427276833189567,-0.274562832794695,0.0,0,0.02656076489377987
154,1.0,7.7,76.95476190476191,47.6,28.675,401.7113095238095,-1.9915674603174551,1.0500000000000007,0,-0.027879661781573778,0.10897638832612225,-0.2127089032061,0.0,0,0.0
155,1.0,7.6,76.7656746031746,47.6,28.675,396.61359126984127,-2.446279761904762,1.0500000000000007,0,0.13333374392487582,0.29552651420318415,-0.23021052320802854,0.0,0,0.0066666871962437904
156,0.0,7.2,75.51622023809523,45.9,28.675,399.2961309523809,-4.50967261904762,1.0500000000000007,0,0.852825352531072,-0.4970079915275356,-0.23021052320802854,0.0,0,0.08405860025384823
157,0.0,7.1,74.98015873015872,45.9,28.675,404.014880952381,-5.115178571428572,1.0500000000000007,0,1.128959015558923,-0.9221208542451816,-0.23021052320802854,0.0,0,0.13329135529837796
158,0.0,6.7,76.07996031746032,45.9,27.9,396.85069444444446,-2.8083829365079396,-0.7750000000000021,0,0.3295688034776971,0.5258781053276611,-0.23021052320802854,0.0,0,0.016478440173884855
159,0.0,6.7,75.91830357142858,45.9,28.625,400.98065476190476,-1.528571428571425,-0.05000000000000071,0,1.3502216516933645,-0.9734980528061371,-0.23021052320802854,0.0,0,0.14863592031851297
160,0.0,6.6,75.55203373015873,45.9,28.625,407.0213293650794,-1.0944444444444628,-0.05000000000000071,0,0.8761363292278833,-0.5500595262588462,-0.23021052320802854,0.0,0,0.08964511031629802
161,0.0,6.6,75.74940476190476,45.9,28.625,410.7782738095238,-1.205357142857153,-0.05000000000000071,0,-0.8344939166922668,0.8475015888956223,-0.19723737675337874,0.0,0,0.0
162,0.0,6.6,75.62604166666667,45.9,28.625,408.63194444444446,-1.1396329365079367,-0.05000000000000071,0,-1.4716286109176513,0.47803745200699754,-0.19723737675337874,0.0,0,0.0
163,0.0,6.0,75.11602182539683,47.15,28.625,404.7261904761905,-0.4001984126984013,-0.05000000000000071,0,-0.19262079978981014,-1.1039451639080082,-0.19723737675337874,0.0,0,0.09199543032566736
164,0.0,3.2,75.15580357142858,47.15,28.625,397.7564484126984,0.17564484126985747,-0.05000000000000071,0,-0.9950544058212288,-0.3532371734775973,-0.19723737675337874,0.0,0,0.02943643112313311
165,0.0,2.5,74.35838293650794,47.15,28.625,396.7683531746032,-1.7215773809523824,0.7250000000000014,0,-0.3393740415069101,-0.6277103856403714,-0.17960530202677485,0.0,0,0.052309198803364286
166,0.0,2.2,74.6015873015873,48.15,27.4,385.37351190476187,-1.3167162698412795,-1.2250000000000014,0,-0.39520352771407974,-0.0675993994444436,-0.17960530202677485,0.0,0,0.0056332832870369665
167,0.0,1.7,75.90540674603174,48.5,26.575,368.4776785714285,0.35337301587301795,-2.0500000000000007,0,-1.6817889049869126,2.8645980308604635,-0.17960530202677485,0.0,0,0.0
168,0.0,1.2,75.35992063492064,48.5,26.575,358.5952380952381,-0.38948412698411516,-2.0500000000000007,0,0.11288636987929589,0.0796296022993308,-0.17960530202677485,0.0,0,0.005644318493964794
169,0.0,1.2,75.31865079365079,48.5,26.575,355.6225198412698,-0.3073908730158763,-2.0500000000000007,0,-0.5861982621363815,0.6748089518937537,-0.17960530202677485,0.0,0,0.0
170,0.1,1.3,76.21726190476191,48.925,26.575,349.13293650793645,1.101240079365084,-2.0500000000000007,0,-1.063311392244715,1.0457319073355127,5.388159060803245,0.0,0,0.0
171,0.1,1.3,76.70972222222223,48.925,26.575,347.12896825396825,1.5539186507936478,-2.0500000000000007,0,-0.3865127760021071,0.9330629071152599,-0.17960530202677483,0.0,0,0.0
172,0.1,1.3,76.81160714285714,51.199999999999996,26.833333333333332,345.266369047619,2.453224206349205,-1.7916666666666679,0,0.6304502505680432,-0.1468797227056596,-0.17960530202677483,0.0,0,0.04376248942054046
173,0.1,1.3,76.39335317460316,46.13333333333333,27.3,355.25843253968253,1.791765873015862,-0.09999999999999787,0,0.5889953263222707,-0.7121547010577696,-0.17960530202677483,0.0,0,0.088795991404261
174,0.1,1.3,74.74320436507936,46.13333333333333,27.6,367.4935515873016,-1.1622023809523796,1.0250000000000021,0,1.3906890206709956,-0.6054353963542335,-0.17960530202677483,0.0,0,0.1199874007297359
175,0.1,1.1,74.50634920634921,46.13333333333333,27.6,371.3893849206349,-0.8535714285714278,1.0250000000000021,0,0.514503861457969,-0.13347964795073786,-0.17960530202677483,0.0,0,0.03684849706879327
176,0.1,1.1,73.67425595238095,44.775,27.6,378.5987103174603,-1.6443948412698433,1.0250000000000021,0,1.4890272765787487,-0.7665303704548582,-0.17960530202677483,0.0,0,0.13832889470017562
177,0.0,1.1,73.04856150793651,44.775,27.6,385.62400793650795,-3.1687003968254004,1.0250000000000021,0,0.17110174590068217,-0.03154694987738429,-0.17960530202677483,0.0,0,0.011183999784816132
178,0.0,1.1,72.1328373015873,44.775,27.6,390.8621031746032,-4.5768849206349245,1.0250000000000021,0,0.6948231482635693,-0.7676218172840137,-0.17960530202677483,0.0,0,0.09870964218684627
179,0.0,0.1,71.71964285714286,44.775,27.6,393.0610119047619,-5.091964285714283,0.7666666666666693,0,1.0348498999248703,-0.7839498694259078,-0.17960530202677483,0.0,0,0.11707165078173584
180,0.0,0.1,71.85416666666667,44.775,27.6,384.91964285714283,-4.539186507936492,0.3000000000000007,0,1.210016696233806,-0.2687926273810569,-0.17960530202677483,0.0,0,0.08290022042677837
181,0.0,0.1,72.82633928571428,44.775,27.35,376.062003968254,-1.9168650793650812,-0.25,0,-1.0928082619323223,1.3233618497006574,-0.17960530202677483,0.0,0,0.0
182,0.0,0.1,73.15758928571428,44.775,27.35,372.60962301587307,-1.348759920634933,-0.25,0,-1.4595608019483797,0.5677458973811024,-0.17960530202677483,0.0,0,0.0
183,0.0,0.1,72.33318452380952,32.525,27.225,377.18353174603175,-1.341071428571425,-0.375,0,-0.845961880620108,-2.1913454537449333,-0.17960530202677483,0.0,0,0.18261212114541112
184,0.0,0.1,71.55104166666668,32.525,26.875,381.28819444444446,-1.4975198412698347,-0.7250000000000014,0,-0.36484387749651415,-1.377007067253714,-0.17960530202677483,0.0,0,0.1147505889378095
185,0.0,0.1,71.95009920634921,32.525,26.875,375.29216269841265,-0.18273809523809348,-0.7250000000000014,0,-0.6435981756412575,0.2678804440834876,-0.17960530202677483,0.0,0,0.0
186,0.0,0.1,72.35337301587302,32.525,26.875,374.75099206349205,0.6337301587301596,-0.7250000000000014,0,0.44435898491856923,0.2984778677964355,0.0,0.0,0,0.022217949245928462
187,0.0,0.1,72.63859126984127,32.525,26.875,371.5992063492063,0.7844246031745996,-0.7250000000000014,0,0.4083526262634553,0.6088093095220942,0.0,0.0,0,0.020417631313172764
188,0.0,0.1,72.06899801587302,32.525,26.875,376.0461309523809,-0.7573412698412625,-0.4750000000000014,0,-0.0382730743297652,0.461883472183662,0.0,0.0,0,0.0
189,0.0,0.1,71.38045634920636,32.525,26.875,380.6552579365079,-1.7771329365079254,-0.4750000000000014,0,0.053963118977224334,-0.41199606308404485,0.0,0.0,0,0.03703116120586496
190,0.0,0.1,71.87986111111111,41.75,26.875,367.8581349206349,-0.4533234126984098,-0.3500000000000014,0,-1.0314790944589645,-0.8881636798371603,0.0,0.0,0,0.07401363998643003
191,0.0,0.1,72.54320436507938,45.9,26.55,356.78621031746036,0.9921626984126988,-0.3249999999999993,0,-1.377060211773868,0.08729779145460664,0.0,0.0,0,0.0
192,0.0,0.1,73.26939484126983,45.9,26.55,353.48908730158735,1.3192956349206213,-0.3249999999999993,0,-0.9739560269116406,1.4890388085029147,0.0,0.0,0,0.0
193,0.0,0.1,73.61011904761905,45.9,26.55,352.6820436507937,1.256746031746033,-0.3249999999999993,0,0.27834942617277936,0.7839926611001959,0.0,0.0,0,0.013917471308638968
194,0.0,0.1,72.69965277777779,45.9,26.8,359.0143849206349,0.06106150793651466,-0.07499999999999929,0,1.364947515290568,-0.9181910565282305,-0.17960530202677488,0.0,0,0.1447632971418809
195,0.0,0.1,72.7094246031746,45.9,26.825,360.3169642857143,0.640426587301576,-0.05000000000000071,0,-0.8057963523079527,0.3718271256193216,-0.17960530202677488,0.0,0,0.0
196,0.0,0.1,71.78412698412698,47.025,26.825,362.030753968254,0.4036706349206298,-0.05000000000000071,0,0.45547172435680344,-1.5341914124953893,-0.17960530202677488,0.0,0,0.15062287059245594
197,0.0,0.1,72.67301587301587,47.025,26.825,363.1001984126984,0.7931547619047592,-0.05000000000000071,0,-0.23893342636221093,0.5285800123873845,-0.17960530202677488,0.0,0,0.0
198,0.0,0.1,73.0170634920635,47.025,26.825,362.42162698412693,0.4738591269841237,0.2749999999999986,0,0.21983101188378948,0.6232067668699544,-0.17960530202677488,0.0,0,0.010991550594189473
199,0.0,0.1,72.40654761904761,47.025,26.825,364.2847222222222,-0.8628472222222143,0.2749999999999986,0,-1.122867392779461,0.5090411949048419,-0.17960530202677488,0.0,0,0.0
200,0.0,0.0,71.47519841269842,43.625,28.025,369.6453373015873,-2.1349206349206327,1.4749999999999979,0,0.6622587440213094,-0.4829514489869727,-0.17960530202677485,0.0967741935483871,1,0.47335475799269056
201,0.0,0.0,71.37232142857142,43.625,28.025,372.3338293650794,-1.3273313492063608,1.2249999999999979,0,0.9179414827992766,-0.7906135908658875,-0.17960530202677485,0.0967741935483871,1,0.5117774067548319
202,0.0,0.0,71.68883928571428,43.625,28.025,367.5218253968254,-1.0205853174603163,1.1999999999999993,0,-0.9339525679505185,0.9867429788220212,-0.17960530202677485,0.0967741935483871,1,0.39999586670937737
203,0.0,0.0,74.41259920634921,43.625,28.025,353.7624007936508,2.6284722222222285,1.1999999999999993,0,-2.3414993950506764,2.14155806557021,-0.17960530202677485,0.0967741935483871,1,0.39999586670937737
204,0.0,0.0,72.9594246031746,38.525,28.025,359.749503968254,0.28640873015872614,1.1999999999999993,0,0.5809304444501538,-1.1665079111934775,-0.17960530202677485,0.0967741935483871,1,0.5262513815313415
205,0.0,0.0,72.36170634920634,38.525,28.025,368.30109126984127,-0.6553571428571558,1.1999999999999993,0,-0.28848563274257294,-0.07956717980750867,-0.17960530202677485,0.0967741935483871,1,0.40662646502666977
206,0.0,0.0,71.60763888888889,38.474999999999994,28.025,377.9424603174603,-0.798908730158729,1.1999999999999993,0,1.0593641398096822,-0.4067550807094953,-0.17960530202677485,0.0967741935483871,1,0.48686033042565274
207,0.0,0.0,71.32410714285714,38.474999999999994,27.175,373.51190476190476,-0.15109126984127386,-0.8499999999999979,0,1.6662233850516441,-0.7117745431897747,-0.17960530202677485,0.0967741935483871,1,0.5426215812277742
208,0.0,0.0,72.70545634920634,38.474999999999994,26.975,360.7996031746032,1.3331349206349188,-1.0499999999999972,0,-0.5350534802784768,1.0766856478595652,-0.17960530202677485,0.0967741935483871,1,0.39999586670937737
209,0.1,0.1,73.87485119047619,38.474999999999994,26.975,356.7445436507936,2.186011904761912,-1.0499999999999972,0,-1.8813571100418993,2.546676843085734,5.388159060803245,0.0,0,0.0
210,0.1,0.1,71.98194444444445,38.474999999999994,26.975,368.98462301587307,-2.430654761904762,-1.0499999999999972,0,0.5417056720105798,-0.2644443133516192,-0.17960530202677483,0.0,0,0.04912230971316393
211,0.1,0.1,71.70441468253968,38.474999999999994,27.450000000000003,371.9613095238096,-1.2550099206349188,-0.5749999999999957,0,0.7012358406169553,-1.530655644010338,-0.17960530202677483,0.0,0,0.16261642903170925
212,0.1,0.1,70.9844246031746,38.474999999999994,27.450000000000003,375.11408730158735,-1.3772817460317412,-0.5749999999999957,0,-0.08609602142899679,-1.0153470214373304,-0.17960530202677483,0.0,0,0.0846122517864442
213,0.1,0.1,70.58333333333333,41.875,27.450000000000003,374.96081349206355,-1.0243055555555571,-0.5749999999999957,0,1.0316680551832684,-0.8874252500956512,-0.17960530202677483,0.0,0,0.12553550693380103
214,0.1,0.1,70.3812996031746,41.875,28.1,380.02728174603175,-0.9428075396825477,0.9250000000000007,0,1.3778307843124329,-0.9486077119817536,-0.17960530202677483,0.0,0,0.14794218188076777
215,0.1,0.1,69.67539682539682,41.875,28.1,382.99156746031747,-3.030059523809527,1.125,0,-0.8278422578595331,0.13900858769398589,-0.17960530202677483,0.0,0,0.0
216,0.0,0.1,67.14781746031746,41.875,28.1,391.844246031746,-6.7270337301587375,1.125,0,0.6437595516646105,-0.7366479667030479,-0.17960530202677483,0.0,0,0.09357530814181786
217,0.0,0.1,66.42415674603174,39.525,28.825,396.8938492063492,-5.55778769841271,1.8499999999999979,0,0.8565607611715567,-1.1917595763286644,-0.17960530202677483,0.0,0,0.14214133608596652
218,0.0,0.1,68.28854166666666,39.525,28.825,391.73809523809524,-3.415873015873018,1.3749999999999964,0,-0.519350944466208,0.6434915537775759,-0.17960530202677483,0.0,0,0.0
219,0.0,0.1,68.34449404761905,39.525,28.825,391.46478174603175,-2.6399305555555515,1.3749999999999964,0,1.3584757347429006,-0.9054524618463017,-0.17960530202677483,0.0,0,0.14337815855767017
220,0.0,0.1,69.7530753968254,39.525,28.825,380.2519841269841,-0.8302579365079339,1.3749999999999964,0,-1.0824370624466266,0.8561603657051675,-0.17960530202677483,0.0,0,0.0
221,0.0,0.1,70.75992063492063,39.525,28.825,370.1800595238095,0.3786210317460359,0.7249999999999979,0,-0.38201720795259236,0.28834034498583644,-0.17960530202677483,0.0,0,0.0
222,0.0,0.1,70.19047619047619,39.525,28.825,378.5416666666667,0.515079365079373,0.7249999999999979,0,0.8871999204723079,-0.5697098010034934,-0.17960530202677483,0.0,0,0.09183581277390651
223,0.0,0.1,71.0266865079365,39.525,28.825,372.1180555555556,3.878869047619048,0.7249999999999979,0,0.05157147330412746,0.29614632266208757,-0.17960530202677483,0.0,0,0.002578573665206373
224,0.0,0.1,72.32316468253968,44.2,28.325,359.53025793650795,5.899007936507942,-0.5,0,-0.24036572400035586,0.5240655508466134,-0.17960530202677483,0.0,0,0.0
225,0.0,0.1,73.21433531746031,44.2,28.325,351.17708333333337,4.925793650793651,-0.5,0,-1.7035164469017199,2.15251156266257,0.0,0.0,0,0.0
226,0.0,0.1,74.42172619047619,46.575,26.675,342.40724206349205,6.077232142857142,-2.1499999999999986,0,-0.7290778754096578,0.8290003694701156,0.0,0.0,0,0.0
227,0.0,0.1,73.03774801587302,45.225,26.675,350.625,3.284672619047626,-2.1499999999999986,0,0.9825868728865922,-0.4797480634457184,0.0,0.0,0,0.08910834893147282
228,0.0,0.1,72.41274801587302,45.225,26.75,358.9275793650794,1.6528273809523881,-2.0749999999999993,0,0.611714133014431,-0.11396388399874828,0.0,0.0,0,0.040082696983950575
229,0.0,0.1,72.63536706349205,45.225,26.75,355.875,2.444890873015865,-2.0749999999999993,0,0.2181766408877756,0.04261467361562548,0.0,0.0,0,0.01090883204438878
230,0.0,0.1,73.23000992063491,45.225,26.75,355.8849206349206,2.20332341269841,-2.0749999999999993,0,-1.0917188651717058,1.1411121614467827,0.0,0.0,0,0.0
231,0.0,0.1,73.52197420634921,45.225,26.75,359.89285714285717,1.1988095238095298,-1.5749999999999993,0,-0.7609601962616459,0.9562393530680693,0.0,0.0,0,0.0
232,0.0,0.1,72.93705357142856,45.225,26.75,359.72767857142856,-0.27728174603174693,-1.5749999999999993,0,-2.10181577606001,1.1896725315472985,0.0,0.0,0,0.0
233,0.0,0.1,73.55376984126984,45.225,26.75,351.05853174603175,-0.8679563492063522,0.07499999999999929,0,-1.8219437274170682,1.306438068499756,0.0,0.0,0,0.0
234,0.0,0.1,73.27227182539683,37.25,27.15,357.69444444444446,0.23452380952380736,0.47499999999999787,0,0.27708354277993436,-0.6814878210515496,0.0,0.0,0,0.07064482889329252
235,0.0,0.1,73.2857638888889,37.25,27.15,357.2624007936508,0.8730158730158735,0.3999999999999986,0,1.093413521179448,-0.12864592215970097,0.0,0.0,0,0.06539116957228082
236,0.0,0.1,72.62896825396825,37.25,27.15,355.90922619047615,-0.006398809523801674,0.3999999999999986,0,1.501466861695318,-0.5747908455263276,0.0,0.0,0,0.12297258021195986
237,0.0,0.1,71.7279761904762,37.25,27.15,356.0257936507937,-1.5020337301587148,0.3999999999999986,0,0.12816902738518895,0.25216918200093236,0.0,0.0,0,0.006408451369259448
238,0.0,0.1,71.07911706349206,37.25,27.15,352.5114087301587,-2.44285714285715,0.3999999999999986,0,-0.29537848400882555,0.3074582515865099,0.0,0.0,0,0.0
239,0.0,0.0,68.73715277777778,33.725,27.55,366.46875,-4.199900793650784,0.8000000000000007,0,0.32912011496114907,-0.9642315614366538,0.0,0.0,0,0.0968086358677786
240,0.0,0.0,66.04766865079365,33.725,28.05,385.77331349206355,-7.506101190476187,1.3000000000000007,0,-0.23023732372842234,-1.0851253528917602,0.0,0.0,0,0.09042711274098002
241,0.0,0.0,65.20411706349206,33.725,29.675,386.8650793650794,-8.068154761904765,2.525000000000002,0,1.0520410145750594,-1.2592895216607414,0.0,0.0,0,0.15754284420048142
242,0.0,0.0,63.25148809523809,28.4,29.675,392.6924603174603,-10.034275793650806,2.525000000000002,0,0.27629470733160366,-1.6460837857998554,0.0,0.0,0,0.1509883841832348
243,0.0,0.0,62.19136904761905,28.4,29.675,399.0555555555556,-10.437599206349205,2.525000000000002,0,0.2541491103293769,-1.1531676768329289,0.0,0.0,0,0.10880476191921291
